,week,player_name,playerTeam,proj_passingAttempts,proj_passingCompletions,proj_passingYards,proj_passingTouchdowns,proj_passingInterceptions,proj_rushingAttempts,proj_rushingYards,proj_rushingTouchdowns,proj_receivingReceptions,proj_receivingYards,proj_receivingTouchdowns,proj_lostFumbles,proj_defensiveSacks,proj_defensiveInterceptions,proj_defensiveFumbles,proj_defensiveTouchdowns,proj_defensiveSafeties,proj_defensivePointsAllowed,proj_defensiveYardsAllowed,STD_FantasyPoints,TimeStamp
122,4,Jalen Hurts,PHI,27.0,18.3,201.0,1.2,0.4,9.2,37.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,2026-08-03 11:29:14
123,4,Justin Herbert,LAC,32.1,21.4,253.3,1.7,0.5,5.3,22.8,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,2026-08-03 11:29:14
124,4,Patrick Mahomes,KC,36.0,23.6,243.9,1.5,0.6,5.2,27.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,2026-08-03 11:29:14
125,4,Drake Maye,NE,32.9,22.3,227.2,1.6,0.7,6.0,35.9,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,2026-08-03 11:29:14
126,4,Bo Nix,DEN,33.0,21.8,216.1,1.8,0.7,5.7,26.7,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,2026-08-03 11:29:14
127,4,Brock Purdy,SF,31.6,21.2,263.6,1.6,0.8,3.5,14.8,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,2026-08-03 11:29:14
128,4,Caleb Williams,CHI,33.0,21.3,226.7,1.6,0.6,5.5,30.9,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,2026-08-03 11:29:14
129,4,Jordan Love,GB,30.3,20.0,251.6,1.8,0.7,2.9,12.8,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,2026-08-03 11:29:14
130,4,Christian McCaffrey,SF,0.0,0.0,0.0,0.0,0.0,17.6,77.7,0.6,5.5,50.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,2026-08-03 11:29:14
131,4,Jonathan Taylor,IND,0.0,0.0,0.0,0.0,0.0,19.6,91.7,0.7,2.5,19.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,2026-08-03 11:29:14
132,4,Bijan Robinson,ATL,0.0,0.0,0.0,0.0,0.0,17.2,82.0,0.6,3.6,30.5,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,2026-08-03 11:29:14
133,4,James Cook III,BUF,0.0,0.0,0.0,0.0,0.0,17.2,82.4,0.8,2.3,19.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,2026-08-03 11:29:14
134,4,Josh Jacobs,GB,0.0,0.0,0.0,0.0,0.0,19.1,80.4,0.8,2.5,21.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2026-08-03 11:29:14
135,4,Jahmyr Gibbs,DET,0.0,0.0,0.0,0.0,0.0,14.6,71.7,0.7,3.5,27.9,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,2026-08-03 11:29:14
136,4,Saquon Barkley,PHI,0.0,0.0,0.0,0.0,0.0,18.2,87.4,0.7,2.4,16.9,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,2026-08-03 11:29:14
137,4,Derrick Henry,BAL,0.0,0.0,0.0,0.0,0.0,17.5,88.9,0.7,1.0,9.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2026-08-03 11:29:14
138,4,De'Von Achane,MIA,0.0,0.0,0.0,0.0,0.0,12.8,61.6,0.4,5.0,36.7,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,2026-08-03 11:29:14
139,4,Kyren Williams,LAR,0.0,0.0,0.0,0.0,0.0,18.0,76.7,0.7,2.1,13.7,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2026-08-03 11:29:14
140,4,Puka Nacua,LAR,0.0,0.0,0.0,0.0,0.0,0.8,4.8,0.1,7.6,97.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,2026-08-03 11:29:14
141,4,Amon-Ra St. Brown,DET,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,6.4,77.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,2026-08-03 11:29:14
142,4,Nico Collins,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.5,77.7,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,2026-08-03 11:29:14
143,4,Jaxon Smith-Njigba,SEA,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,6.6,82.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,2026-08-03 11:29:14
144,4,Ja'Marr Chase,CIN,0.0,0.0,0.0,0.0,0.0,0.2,0.9,0.0,5.9,78.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,2026-08-03 11:29:14
145,4,Davante Adams,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,71.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,2026-08-03 11:29:14
146,4,Justin Jefferson,MIN,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,5.5,78.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,2026-08-03 11:29:14
147,4,Malik Nabers,NYG,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0,6.0,73.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,2026-08-03 11:29:14
148,4,Emeka Egbuka,TB,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,5.2,66.7,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,2026-08-03 11:29:14
149,4,A.J. Brown,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,70.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,2026-08-03 11:29:14
150,4,Brock Bowers,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,63.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,2026-08-03 11:29:15
151,4,Trey McBride,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,64.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,2026-08-03 11:29:15
152,4,Tucker Kraft,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,53.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,2026-08-03 11:29:15
153,4,Tyler Warren,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,56.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,2026-08-03 11:29:15
154,4,Sam LaPorta,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,46.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2026-08-03 11:29:15
155,4,Hunter Henry,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,45.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,2026-08-03 11:29:15
156,4,Travis Kelce,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,48.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,2026-08-03 11:29:15
157,4,Juwan Johnson,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,45.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,2026-08-03 11:29:15
158,4,Mark Andrews,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,37.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2026-08-03 11:29:15
159,4,Jake Ferguson,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,46.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,2026-08-03 11:29:15
160,4,Jake Bates,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,2026-08-03 11:29:15
161,4,Cameron Dicker,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,2026-08-03 11:29:15
162,4,Ka'imi Fairbairn,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,2026-08-03 11:29:15
163,4,Wil Lutz,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,2026-08-03 11:29:15
164,4,Spencer Shrader,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,2026-08-03 11:29:15
165,4,Daniel Carlson,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,2026-08-03 11:29:15
166,4,Eddy Pineiro,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,2026-08-03 11:29:15
167,4,Riley Patterson,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,2026-08-03 11:29:15
168,4,Harrison Butker,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,2026-08-03 11:29:15
169,4,Brandon Aubrey,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,2026-08-03 11:29:15
170,4,Broncos D/ST,Broncos D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,1.0,0.6,0.2,0.0,18.6,311.7,9.0,2026-08-03 11:29:15
171,4,Texans D/ST,Texans D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.8,0.7,0.2,0.1,17.5,289.8,8.8,2026-08-03 11:29:15
172,4,Lions D/ST,Lions D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.0,0.6,0.2,0.1,17.3,317.4,8.6,2026-08-03 11:29:15
173,4,Steelers D/ST,Steelers D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.9,0.8,0.2,0.0,21.1,334.4,7.9,2026-08-03 11:29:15
174,4,Chargers D/ST,Chargers D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8,0.5,0.2,0.0,17.4,308.4,7.7,2026-08-03 11:29:15
175,4,Vikings D/ST,Vikings D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.7,0.7,0.2,0.0,19.2,283.7,7.5,2026-08-03 11:29:15
176,4,Bills D/ST,Bills D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.7,0.6,0.2,0.0,16.4,302.8,7.4,2026-08-03 11:29:15
177,4,Patriots D/ST,Patriots D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.8,0.5,0.2,0.0,19.5,296.4,7.0,2026-08-03 11:29:15
178,4,Packers D/ST,Packers D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.8,0.6,0.2,0.0,20.5,318.6,6.7,2026-08-03 11:29:15
179,4,Eagles D/ST,Eagles D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.8,0.6,0.2,0.0,22.3,349.0,6.4,2026-08-03 11:29:15
180,5,Josh Allen,BUF,31.2,21.2,245.9,1.8,0.5,6.9,34.5,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,2026-08-03 11:29:15
181,5,Justin Fields,KC,28.3,18.9,206.9,1.4,0.6,8.8,49.1,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,2026-08-03 11:29:15
182,5,Jalen Hurts,PHI,25.9,17.5,187.6,1.2,0.4,9.7,41.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,2026-08-03 11:29:15
183,5,Justin Herbert,LAC,33.5,21.9,265.2,1.8,0.5,4.7,21.3,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,2026-08-03 11:29:15
184,5,Jayden Daniels,WAS,31.4,21.0,217.4,1.4,0.6,7.9,44.7,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,2026-08-03 11:29:15
185,5,Kyler Murray,MIN,31.9,21.9,213.4,1.5,0.6,6.4,40.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,2026-08-03 11:29:15
186,5,Patrick Mahomes,KC,35.4,23.3,247.1,1.6,0.6,4.7,25.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,2026-08-03 11:29:15
187,5,Daniel Jones,IND,31.0,20.3,226.6,1.3,0.6,5.2,25.7,0.4,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,2026-08-03 11:29:15
188,5,Drake Maye,NE,32.1,22.0,224.3,1.4,0.7,5.7,33.4,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,2026-08-03 11:29:15
189,5,Jared Goff,DET,31.1,22.2,257.7,2.0,0.6,1.8,3.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2026-08-03 11:29:15
190,5,Jonathan Taylor,IND,0.0,0.0,0.0,0.0,0.0,21.3,97.9,0.9,2.7,19.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,2026-08-03 11:29:15
191,5,Jahmyr Gibbs,DET,0.0,0.0,0.0,0.0,0.0,15.7,78.5,0.8,3.6,27.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,2026-08-03 11:29:15
192,5,Christian McCaffrey,SF,0.0,0.0,0.0,0.0,0.0,15.8,68.0,0.4,6.0,52.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,2026-08-03 11:29:15
193,5,James Cook III,BUF,0.0,0.0,0.0,0.0,0.0,17.3,82.8,0.8,2.5,21.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,2026-08-03 11:29:15
194,5,De'Von Achane,MIA,0.0,0.0,0.0,0.0,0.0,14.3,74.7,0.5,4.7,34.9,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,2026-08-03 11:29:15
195,5,Omarion Hampton,LAC,0.0,0.0,0.0,0.0,0.0,18.2,81.6,0.7,3.0,24.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,2026-08-03 11:29:15
196,5,Saquon Barkley,PHI,0.0,0.0,0.0,0.0,0.0,18.7,87.3,0.6,2.4,16.7,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,2026-08-03 11:29:15
197,5,Derrick Henry,BAL,0.0,0.0,0.0,0.0,0.0,17.2,89.0,0.8,1.0,9.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,2026-08-03 11:29:15
198,5,Cam Skattebo,NYG,0.0,0.0,0.0,0.0,0.0,17.5,72.2,0.6,2.7,22.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,2026-08-03 11:29:15
199,5,Breece Hall,NYJ,0.0,0.0,0.0,0.0,0.0,16.9,72.4,0.4,3.2,28.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,2026-08-03 11:29:15
200,5,Puka Nacua,LAR,0.0,0.0,0.0,0.0,0.0,1.3,6.2,0.1,7.8,95.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,2026-08-03 11:29:16
201,5,Amon-Ra St. Brown,DET,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,6.7,77.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,2026-08-03 11:29:16
202,5,George Pickens,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.4,79.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,2026-08-03 11:29:16
203,5,Quentin Johnston,LAC,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.0,4.8,72.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,2026-08-03 11:29:16
204,5,Jaxon Smith-Njigba,SEA,0.0,0.0,0.0,0.0,0.0,0.3,1.6,0.0,6.2,79.9,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,2026-08-03 11:29:16
205,5,Nico Collins,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.3,76.7,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,2026-08-03 11:29:16
206,5,Ja'Marr Chase,CIN,0.0,0.0,0.0,0.0,0.0,0.2,1.8,0.0,5.7,75.5,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,2026-08-03 11:29:16
207,5,Justin Jefferson,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.5,74.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2026-08-03 11:29:16
208,5,Emeka Egbuka,TB,0.0,0.0,0.0,0.0,0.0,0.1,1.4,0.0,5.2,67.7,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,2026-08-03 11:29:16
209,5,Davante Adams,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,64.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,2026-08-03 11:29:16
210,5,Trey McBride,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,64.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,2026-08-03 11:29:16
211,5,Tyler Warren,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,57.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,2026-08-03 11:29:16
212,5,Sam LaPorta,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,45.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,2026-08-03 11:29:16
213,5,Jake Ferguson,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,48.9,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,2026-08-03 11:29:16
214,5,Hunter Henry,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,44.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2026-08-03 11:29:16
215,5,Travis Kelce,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,46.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,2026-08-03 11:29:16
216,5,Dalton Kincaid,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,39.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,2026-08-03 11:29:16
217,5,Juwan Johnson,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,40.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,2026-08-03 11:29:16
218,5,Dallas Goedert,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,35.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,2026-08-03 11:29:16
219,5,Mark Andrews,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,34.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,2026-08-03 11:29:16
220,5,Brandon Aubrey,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2026-08-03 11:29:16
221,5,Spencer Shrader,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,2026-08-03 11:29:16
222,5,Jake Bates,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,2026-08-03 11:29:16
223,5,Cameron Dicker,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,2026-08-03 11:29:16
224,5,Chad Ryland,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,2026-08-03 11:29:16
225,5,Jake Elliott,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,2026-08-03 11:29:16
226,5,Ka'imi Fairbairn,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2026-08-03 11:29:16
227,5,Harrison Butker,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2026-08-03 11:29:16
228,5,Matt Gay,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,2026-08-03 11:29:16
229,5,Jason Myers,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,2026-08-03 11:29:16
230,5,Lions D/ST,Lions D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.0,0.6,0.2,0.1,18.7,310.8,9.1,2026-08-03 11:29:16
231,5,Browns D/ST,Browns D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,1.0,0.6,0.2,0.0,19.6,296.8,8.7,2026-08-03 11:29:16
232,5,Vikings D/ST,Vikings D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.9,0.7,0.2,0.0,17.2,292.6,8.5,2026-08-03 11:29:16
233,5,Cardinals D/ST,Cardinals D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.7,0.6,0.2,0.0,16.1,280.1,7.7,2026-08-03 11:29:16
234,5,Rams D/ST,Rams D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.8,0.6,0.2,0.0,18.6,324.6,7.6,2026-08-03 11:29:16
235,5,Bills D/ST,Bills D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.7,0.8,0.2,0.0,20.7,318.7,7.3,2026-08-03 11:29:16
236,5,Colts D/ST,Colts D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.5,0.2,0.0,20.0,330.6,7.0,2026-08-03 11:29:16
237,5,Eagles D/ST,Eagles D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.8,0.6,0.2,0.0,19.7,326.0,6.7,2026-08-03 11:29:16
238,5,Texans D/ST,Texans D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.6,0.5,0.1,0.0,19.8,313.3,6.4,2026-08-03 11:29:16
239,5,Saints D/ST,Saints D/ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.7,0.5,0.1,0.0,20.3,323.4,6.3,2026-08-03 11:29:16
240,6,Josh Allen,BUF,31.5,20.9,236.0,1.8,0.5,7.2,37.5,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2026-08-03 11:29:16
241,6,Jalen Hurts,PHI,27.7,18.7,202.7,1.4,0.4,9.0,41.1,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,2026-08-03 11:29:16
242,6,Jayden Daniels,WAS,30.8,20.7,224.3,1.6,0.6,8.2,47.7,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,2026-08-03 11:29:16
243,6,Patrick Mahomes,KC,36.5,23.8,251.3,1.7,0.6,4.9,31.4,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,2026-08-03 11:29:16
244,6,Dak Prescott,DAL,36.3,24.4,259.1,2.0,0.7,2.3,12.5,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,2026-08-03 11:29:16
245,6,Justin Herbert,LAC,32.9,22.3,251.4,1.7,0.5,4.6,25.4,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,2026-08-03 11:29:16
